worker_id,time_s,hr_bpm,hrv_rmssd,emg_level,skin_temp_c,ambient_temp_c,fatigue_now
1,40,88.31488125680517,51.39753524472595,0.26200186581578494,33.548940455016144,35,0.03153753525022021
1,41,88.0447314024578,47.29563800608139,0.3039190454739517,33.517114151604915,35,0.0779473006735527
1,42,86.26173543906697,50.0004010137265,0.24249315472805635,33.38320288489936,35,0.030721730115273266
1,43,87.63824198460009,44.45661391828711,0.3128598530486126,33.50162162228955,35,0.10181508878293083
1,44,87.49502871371108,46.87681797669375,0.2979932897790846,33.56868841621956,35,0.07778509575439847
1,45,87.67803289509351,50.03335359616153,0.2750495734327249,33.55030207205535,35,0.04568356556808925
1,46,88.68714316692228,46.455122295598954,0.2753590204718543,33.43201128718476,35,0.07407441860107289
1,47,87.74539332316202,49.91389922157837,0.33191910599696617,33.49429347170425,35,0.06900390217317791
1,48,88.45837034460784,50.852916241624726,0.32422811612958846,33.438399329796326,35,0.06024403716344936
1,49,87.57136860423334,48.017359614563446,0.2956111845691301,33.66641615828964,35,0.06852213409537976
1,50,87.93367909803497,47.062094088651605,0.30269183458904764,33.589487397863614,35,0.07900731502848417
1,51,88.4769323387578,48.03162676829052,0.2890763727817946,33.44756651314004,35,0.06740491386288613
1,52,85.37426627021651,47.02837536163163,0.30669567955652216,33.3831530341145,35,0.07643881593488075
1,53,87.11049317546406,48.73757288396816,0.29252192622861406,33.52778150822313,35,0.06117764981431937
1,54,86.91444101856081,49.124181249776164,0.3064291395165164,33.45071826102827,35,0.06343201476820767
1,55,86.691683227635,48.28797975380638,0.3462065875952948,33.45816933362974,35,0.08486271153010401
1,56,87.26728662315998,52.228718480373644,0.31008771906899146,33.38647858664395,35,0.04244770943695369
1,57,89.95241196685159,47.42119236062605,0.29303956237452744,33.39885912754782,35,0.07601843833000343
1,58,86.44125332646013,51.62286635851063,0.28867255904030054,33.516267015256055,35,0.0371197721970021
1,59,89.22241753188722,46.737521527375776,0.3205423551472896,33.4733121552158,35,0.09063057586611432
1,60,85.27569534257628,48.9455551398831,0.3047820969101442,33.74965143860207,35,0.061299648894003925
1,61,87.32767245502134,51.14621081709614,0.32693206283965076,33.55942534326678,35,0.057190571161650175
1,62,88.1041295976575,51.022714304506636,0.2916099381374291,33.3848304818588,35,0.04557587289360436
1,63,88.76933349703891,47.89948420459953,0.33980500269151764,33.34643637569829,35,0.08879530539591945
1,64,88.98683986968929,49.83013944014269,0.30679670256413993,33.53981713886581,35,0.06189499338080609
1,65,89.14002085279989,49.54235816732845,0.3309259451855468,33.460313290527296,35,0.07376180009211977
1,66,87.45691239162734,47.60012164281452,0.32523393565120057,33.633147494950464,35,0.08304599224792741
1,67,87.31647231100315,49.89189987429614,0.3683677792455774,33.52818638384599,35,0.08273591335704157
1,68,89.32696382188574,52.36498434410475,0.3394297834685906,33.301747969030565,35,0.056485336023212485
1,69,87.78304351267757,49.56340133012526,0.3769094389622919,33.398057570158244,35,0.08932477936414335
1,70,86.18647051499312,49.732712758141346,0.3512148480012484,33.432471794399284,35,0.07524658032662615
1,71,86.43006917899477,49.924309956401416,0.3705081184462496,33.54420369383682,35,0.08181516659469569
1,72,86.78082157099757,45.638046785289724,0.3398240358715416,33.394724757015126,35,0.10216441593479762
1,73,88.93574111608065,49.460449346412574,0.35291006098980643,33.515281759395855,35,0.0826467294803763
1,74,88.43363860410585,46.48648085032295,0.3723728717803791,33.366385017878756,35,0.1114807940346791
1,75,89.28572803110166,47.3202261186044,0.368099198971681,33.50061854189784,35,0.10508145157543591
1,76,87.6391210304952,52.803883562377,0.36261986556369136,33.53700259844482,35,0.05943627718371552
1,77,88.54780953661508,47.95347678068238,0.34744130334424544,33.6461510317358,35,0.09101182063797644
1,78,89.278385590951,46.959651791411545,0.3528244701238656,33.52455754236052,35,0.1017484462228869
1,79,87.90598019041964,50.725165157802785,0.3807532390320671,33.418326507574925,35,0.08242774268505199
1,80,89.08516285633613,46.50464599431525,0.3869182249746428,33.649300508695816,35,0.11817199201564602
1,81,87.43711108840003,47.48516171162065,0.35014274541440654,33.48168219637922,35,0.0936402858245188
1,82,87.91541923015238,50.858104335972335,0.3491248205129006,33.57735667681015,35,0.06904517206794268
1,83,87.9173931590025,48.42553513061592,0.34791732423459565,33.438710422882984,35,0.0866162419993475
1,84,86.72624053161644,45.19680590974694,0.3845940123146031,33.509077825989245,35,0.1229136284318011
1,85,89.28045872117838,49.387979228645236,0.3514104995587496,33.419873206542206,35,0.08318696466001217
1,86,87.87589648969592,47.48706823590698,0.38835206812043493,33.53222599553492,35,0.1093742682178967
1,87,88.62874117809153,51.33970297306049,0.38491380686242027,33.580382809516365,35,0.08074244253675995
1,88,89.36111998835887,47.02762610473174,0.3650981631126844,33.450520072447546,35,0.10620310585357104
1,89,89.33979676404492,50.32245194745185,0.40927718627702536,33.44489920806133,35,0.0990682468911294
1,90,89.69807766345919,51.75139606473143,0.35075482183797546,33.535681821846396,35,0.06611724736032831
1,91,88.58227177323587,46.47811355237686,0.4151906519951712,33.41749840300202,35,0.12860192491118658
1,92,88.12505253193378,47.77357395848361,0.39037771728490994,33.34820563126645,35,0.10847168223970846
1,93,88.67042268364041,48.917250548288905,0.34453067286682615,33.535319641840125,35,0.08293183344983356
1,94,86.28899834906295,46.40530849489165,0.4198375927164323,33.489230282338006,35,0.12703218739055205
1,95,86.67933129136536,48.640589893415665,0.4094442500843998,33.487114060855944,35,0.10704439324172214
1,96,86.8959505814684,47.630159424988015,0.38343576633173926,33.55210704145812,35,0.1047027626113703
1,97,87.41412975859777,47.569864856813275,0.37470558869517206,33.56607503524304,35,0.10261251194492069
1,98,89.53966134008515,48.137876785416225,0.3646186651232323,33.48389981084128,35,0.09808679029473541
1,99,87.61178141695991,48.16252943115713,0.44630892323620786,33.387733059471,35,0.12665715359459365
1,100,88.43275616894091,48.32776153815208,0.38153236251676315,33.43614131968288,35,0.10141780664444414
1,101,90.9788424466791,46.782347309086425,0.3767282287599815,33.55849639304654,35,0.11536128456423966
1,102,88.52560404340787,46.84965655130049,0.409358382487003,33.513640266344495,35,0.1234601996564412
1,103,90.19627335270063,47.70282482235034,0.37324213066477774,33.44502406342425,35,0.10582399250863785
1,104,87.71957347998519,47.830484717528414,0.3883690320311089,33.421561351416486,35,0.10656579151902482
1,105,88.84184366319856,47.02230132010676,0.4298993838832094,33.56178228102559,35,0.13078362476724956
1,106,87.75496691763414,48.52787928417204,0.42128421189638765,33.477834759443795,35,0.11437194217761792
1,107,88.70145038614915,44.23047650264961,0.4062726008052124,33.57527167787721,35,0.14197638206304766
1,108,90.50046220618609,46.3790674821821,0.4163661334586276,33.587933579743854,35,0.13308793252013992
1,109,86.67901936521147,47.26014434759429,0.40915058939599996,33.468716024971485,35,0.11716692465222665
1,110,89.95163546531879,46.08776962593879,0.4187600438126193,33.59496474848361,35,0.1352465506258391
1,111,89.68660340349841,51.038396029617786,0.406763772348807,33.51384097544619,35,0.0933667600098567
1,112,88.46877506645481,47.7977236934499,0.41239521360945147,33.526775823758406,35,0.11752304629363747
1,113,87.22091321841732,48.09353935645181,0.41378643724909137,33.28112509048881,35,0.11373473469391819
1,114,89.5281942615708,46.75353858406908,0.41348278296288493,33.40290787016765,35,0.1275113725773846
1,115,88.6557609364043,47.668442159254084,0.45087821992832966,33.40833056361225,35,0.13390552915897824
1,116,89.82901431703206,45.24949307139453,0.4474023478402611,33.468134527759645,35,0.15249432716873362
1,117,89.54277821828516,47.32036592780985,0.4153527346321811,33.511435100765375,35,0.12406628860218147
1,118,91.94266833698138,45.76598314280849,0.41211212414914866,33.515525032504094,35,0.13843914268230154
1,119,89.21096655879046,47.065192830487675,0.43485446713738773,33.52857469467912,35,0.13304329075095375
1,120,88.0647537610672,42.480166867395006,0.4831057519657909,33.43150554087338,35,0.18401950135804224
1,121,89.89891345243447,45.323993583112944,0.42144589592606907,33.569136296377486,35,0.14187488150023295
1,122,89.98999502595764,50.48785280902867,0.4407755122059192,33.68092884435516,35,0.11131848371060392
1,123,91.72878136286066,49.200795498215086,0.4477744082743533,33.46466751125509,35,0.1265933092936341
1,124,90.97266686887187,50.15807867183047,0.445827156519097,33.43363318325664,35,0.1174323476791911
1,125,90.28530658872427,50.275442539341846,0.4408358025156102,33.431466817608914,35,0.11342404272119828
1,126,91.97495433682934,48.825974848328954,0.4751015994439711,33.50854678265305,35,0.14052021630658004
1,127,88.02685541851572,46.554262629241734,0.4630891724588691,33.4474236890387,35,0.14588260830019448
1,128,88.88037270087538,45.36549810746875,0.4729161064749015,33.32696715869168,35,0.16001989386582302
1,129,88.48013608789172,49.7134892108994,0.4697875989933266,33.35432481275483,35,0.12585796572275004
1,130,89.31528529526635,47.52913594877478,0.47787896643611977,33.602019013946745,35,0.14666656891817836
1,131,87.86497077866554,52.36804563276382,0.49368811665948126,33.628179404012336,35,0.11449477489872299
1,132,90.9127264202216,46.62980404797849,0.4906208793357667,33.6599889587958,35,0.16107721236137343
1,133,89.65666595435184,51.28579170956096,0.5124960791919183,33.52263044387794,35,0.13297594050868078
1,134,87.81379055824601,47.00641641860849,0.49234682562814386,33.40090944920462,35,0.1536460512933561
1,135,88.52663137818868,49.972097194517396,0.4566110644694499,33.456198385084285,35,0.11884848031404714
1,136,90.55027077117529,50.67338347446491,0.4889462408361166,33.35086123650201,35,0.1298083897421157
1,137,91.36718985184157,45.214100143638575,0.4882087035796919,33.347010801045805,35,0.17140985032916836
1,138,93.13509633753768,46.270003843418266,0.5144058981046438,33.52552627105627,35,0.17689214955200422
1,139,94.54079369901099,45.15404154860294,0.45865682966647425,33.553901154940704,35,0.16570082614861648
1,140,90.821614149914,44.74011102348356,0.4911590216278588,33.69583735557262,35,0.175147372402874
1,141,88.74569281995221,48.5141337010499,0.4683785931046609,33.4916906423814,35,0.1346557053861144
1,142,87.06193057890304,46.76674325950195,0.49425090208200273,33.36421651891944,35,0.15488130351387966
1,143,90.69156719351577,47.24473264638027,0.48170506670800567,33.4878079616245,35,0.1526380806483233
1,144,89.10058835703451,48.232478269946554,0.4975893760838178,33.47175408008866,35,0.14881734649040462
1,145,89.72696410973046,43.38522633257017,0.4617932362783715,33.450876832320155,35,0.17179375494216265
1,146,89.46185480141028,49.65353200791411,0.507864529631118,33.534374956747484,35,0.1429300548254726
1,147,90.19881367037542,46.36181167332017,0.498121190303722,33.378552747089394,35,0.1647838675980087
1,148,92.03897034618146,48.104802612475716,0.49904385763543807,33.5130721432826,35,0.1553750233019006
1,149,90.70557285116801,48.261425678457094,0.5370045659969466,33.565156326571945,35,0.1668242965938932
1,150,90.26204774444197,49.74159312152768,0.4923503320346435,33.641973777023196,35,0.137560773613861
1,151,88.97651937076128,46.77028522443393,0.5088453084954396,33.53103758490359,35,0.16386662234554977
1,152,88.04797558294347,42.71272508191414,0.5060054139807851,33.60431204505193,35,0.19125304708508678
1,153,89.86053813639,47.05425522690712,0.5099607832048146,33.45561039596939,35,0.16371455816788982
1,154,90.53932617377252,47.32141371632321,0.5524360780928556,33.46957097259208,35,0.1795671172469848
1,155,93.30189487036984,44.83147828171976,0.511276141848275,33.634784704121564,35,0.1866190246674075
1,156,90.87541178220934,47.17498130886588,0.5006544040102348,33.36284155750362,35,0.16090753456659893
1,157,92.18410926653458,46.13796313054742,0.5514180559089444,33.45968596977544,35,0.19076599505699993
1,158,89.99105660219126,44.15449210143498,0.5098462246912208,33.6128446306726,35,0.18540006470193618
1,159,88.99258435037446,48.162969790018565,0.4858964370558189,33.47888882852475,35,0.14455864367245153
1,160,89.35232485665144,45.672549698204406,0.505183125871423,33.471439796812874,35,0.17121550386704973
1,161,89.74216090319636,45.967241570525864,0.4970682501191429,33.47346678834335,35,0.16651377901828923
1,162,94.05270459865275,45.83484230542583,0.488000690673711,33.511715177484724,35,0.1713305789574172
1,163,89.65791998116342,49.2109571949283,0.5187396999126374,33.608608384191925,35,0.15081681674677921
1,164,92.17773380560452,46.638167676453214,0.5265956806945313,33.59242315183232,35,0.17730349081000124
1,165,89.59560923286946,46.858199641091645,0.5536105583025781,33.50114572414989,35,0.18184489063215298
1,166,92.37735951931137,45.79872769122721,0.5445880322412413,33.60923885674908,35,0.19093296719607575
1,167,91.5874264491588,47.58573364450981,0.5456766861625734,33.53417929633297,35,0.176751678212715
1,168,90.80504315351287,49.33863609690135,0.5181357998960456,33.58591201678208,35,0.1516004101111518
1,169,91.00885621079684,47.91572163497301,0.5556986652392824,33.3971630525907,35,0.17724509395614538
1,170,90.11781845685591,47.973733922669716,0.5678246567279748,33.67385527334331,35,0.18004545365383187
1,171,91.79910830222312,47.79246041176869,0.5498914178309232,33.52202130541454,35,0.1772356316182272
1,172,90.47752477948883,43.799514713377675,0.5524503507259585,33.22516906526822,35,0.2055874959913126
1,173,89.35159135434913,44.78776233660172,0.5207061540060005,33.66595271734693,35,0.18386854670141078
1,174,89.30309363852056,46.11002521280175,0.5690887161521065,33.50050549312107,35,0.19296664410747835
1,175,91.50888187658317,45.04827191501355,0.5856166109752284,33.46045060388486,35,0.21111118910023052
1,176,93.64863688461566,44.350925950488,0.5584590479809368,33.43943169348128,35,0.20929511974214804
1,177,91.54998742036015,42.71564851825885,0.5421128544326503,33.543950186853436,35,0.211408649313046
1,178,91.16204251083518,43.74694157373172,0.5527601028802432,33.41116110810627,35,0.20727306628199835
1,179,91.79873920940382,45.906948885314804,0.5495915856997483,33.442309353732924,35,0.19110155305359472
1,180,93.35900261256025,46.26114726636223,0.5527910069367942,33.44471218961883,35,0.19240638517784892
1,181,91.7590737520458,44.79389244773885,0.5749596612738812,33.47077529562978,35,0.2092445747689529
1,182,90.84360915374938,46.517850425366454,0.5695892822334069,33.44847917502681,35,0.19278068723037609
1,183,93.14943306508982,45.47233271818325,0.5860787321194274,33.58528141316549,35,0.2109613117990595
1,184,92.16313465769241,48.5011471747477,0.5754180508955645,33.52710623047977,35,0.1826220176273689
1,185,93.85363398799399,45.97674847195032,0.5527182405204364,33.539303673834425,35,0.19533551489528445
1,186,91.85485165583286,47.67266176280343,0.5619861595230122,33.56106022135173,35,0.18296641638464306
1,187,89.77329645241925,46.66642752458938,0.5627431785442429,33.49069057298343,35,0.1871561326255583
1,188,89.5877612011315,43.43585792151189,0.5722705984676311,33.397969067087615,35,0.21453708820557996
1,189,94.14639189834688,46.03868364852565,0.6138942738282919,33.680517247937686,35,0.2193872633229158
1,190,94.28549858117495,43.72875180134264,0.6190979918329527,33.59275346546294,35,0.23880010844331764
1,191,91.4607211800761,45.963758323566154,0.5987320240089318,33.66128270139356,35,0.20938595421355477
1,192,91.18521901829602,44.66973836553862,0.5863752759366725,33.603453842096144,35,0.21366124463306066
1,193,93.98216643836331,46.90392606696962,0.5587669556099122,33.453962859613455,35,0.19105326020563096
1,194,90.15943147693476,43.435291325067595,0.5924001661146018,33.26520220616711,35,0.22342181148133194
1,195,90.50790947156625,46.12940365055888,0.5741998540712591,33.37709035744722,35,0.19689532808400523
1,196,92.84499019203356,47.22483116512639,0.6246104379313184,33.563652204670824,35,0.21256345617873673
1,197,91.31809231571062,47.87519113861799,0.5618778862041903,33.48982520806635,35,0.18050117712522498
1,198,91.9323171999199,44.51166448423155,0.6036896866666024,33.458015014108426,35,0.222910214972189
1,199,91.72483565221323,46.05550194441435,0.5805152124469927,33.25044464983487,35,0.2020092170058017
1,200,92.5063618231984,46.36829394582315,0.5998096962903307,33.49868727357557,35,0.20860207282212256
1,201,94.14122279197058,49.07425255908554,0.6153213638062213,33.39182214497477,35,0.19742464140496283
1,202,92.19587736035263,42.99733987849973,0.6244393737756421,33.427561741923405,35,0.2427368873501342
1,203,93.05590818991529,44.1177949098579,0.6047861959813685,33.585010409689716,35,0.22818893876419405
1,204,89.04474184845347,51.52892498547216,0.6232243310036307,33.3970858045916,35,0.17357920114756073
1,205,92.07692239710482,45.35380543208805,0.5967505980277581,33.406631069462684,35,0.21418906315883615
1,206,90.9151545945607,42.09801238019345,0.6169107676954645,33.51855803274101,35,0.2442555511495362
1,207,90.38178040936455,44.69489971330367,0.6340441482887574,33.58723620916133,35,0.2308045514875784
1,208,90.92277144960687,40.30225355707128,0.6226419895627998,33.45972941045932,35,0.259836432796678
1,209,91.76881483894877,46.301841424912304,0.6074131260725338,33.64672154050229,35,0.21081390466506994
1,210,93.67385381353402,47.419569520556436,0.6144191526487314,33.37213308220748,35,0.20854117477608367
1,211,90.34041092339065,43.956675247662496,0.6423131212509587,33.354594439939156,35,0.23945398132215726
1,212,92.40594723889163,44.81855215549698,0.6021631076614369,33.346071400171475,35,0.2208473847926103
1,213,91.66374584999963,47.587308310737825,0.607113697319851,33.33478162355895,35,0.20098228714928157
1,214,91.92849035845705,42.219569070307855,0.6400317751962347,33.53365489651601,35,0.2541660839159621
1,215,93.95413673795692,43.056857575600915,0.6212171281091641,33.40222106806108,35,0.24404664583408608
1,216,93.2871731555059,45.22376963656872,0.6029388360730062,33.35898076361508,35,0.2196579413861957
1,217,94.51609716116413,44.15533032506636,0.6610163733408382,33.53797966951356,35,0.2524829997777575
1,218,92.30824148112515,45.052266205052824,0.6140079942424018,33.58239492471907,35,0.22359502683757637
1,219,91.52608608249393,43.09249936118695,0.6340113997336072,33.60508583969154,35,0.24463889975723363
1,220,92.26421177467924,46.02862697184302,0.627609587126258,33.587528446466976,35,0.22161619680847003
1,221,92.99374518690682,45.28153382964002,0.6360463302891955,33.40818965339574,35,0.2317195015787848
1,222,92.92486003768056,46.65838098846607,0.6263076108469732,33.52760909644497,35,0.21756769340147225
1,223,91.06341789164995,45.94079900096058,0.6602855847538692,33.54968715773924,35,0.23303190461250825
1,224,92.85573467244181,45.93338014499204,0.6502164704861383,33.45251167549109,35,0.23220942373024328
1,225,93.09234249520836,42.607385290939774,0.6696730719042179,33.516475210390475,35,0.264918955794835
1,226,96.55621105630088,46.46518310328974,0.6398166357691656,33.37483817700383,35,0.2305308007657128
1,227,95.62526691692251,44.798267196391116,0.6966604353989843,33.43723998239058,35,0.26360576050089163
1,228,91.56013497416177,45.10680338470076,0.6179070242899212,33.53717873055881,35,0.22343758812017508
1,229,92.43892495767624,47.516528752781625,0.6262973018415542,33.65075426543472,35,0.21036556658568306
1,230,90.7048369972445,43.96112888696621,0.6950616969543286,33.61514396133219,35,0.2607475625598303
1,231,92.04393947905477,48.08236865691801,0.6714808333489277,33.56608584777343,35,0.22322402778519695
1,232,93.4334075053855,48.248950598746184,0.6708277216611216,33.507970003877475,35,0.22411544751979018
1,233,94.79878043133235,46.84556887472875,0.6746255061463603,33.49247694870247,35,0.2383562344013765
1,234,91.92637424338459,43.358758378465154,0.679424145403009,33.35524000461123,35,0.261173268722226
1,235,92.0687803398983,40.927413508746135,0.6759953544086791,33.41644934661105,35,0.278104365432616
1,236,89.85906645539201,47.43766982851988,0.6526819101674979,33.41971451454063,35,0.2168802761058885
1,237,92.86600111918264,45.48277012266216,0.6903638181014559,33.557475931554066,35,0.2513251678684154
1,238,91.54637838221066,43.749605058357076,0.6892135642307647,33.59449477714858,35,0.26146464116702395
1,239,92.3758408589509,47.5671246875112,0.7065686229347966,33.57365734195265,35,0.24138515172568253
1,240,91.88470883274861,43.476882238244386,0.7152848215380232,33.61826664380698,35,0.2742994906990978
1,241,93.08860616862117,44.33168948353811,0.6886095215928651,33.507225755152646,35,0.2595556858736358
1,242,90.62340741296507,46.20978072863399,0.6594490196473562,33.40170698174061,35,0.22995393077205478
1,243,91.08943213191353,42.91279433677025,0.7214504586240427,33.495006710365075,35,0.2795388322309158
1,244,96.51387066804244,44.90103818078586,0.6676370012999411,33.42751629095675,35,0.2529772293303865
1,245,91.41886612808895,47.278274367826725,0.6967592838734475,33.56578599917561,35,0.23803630940096468
1,246,91.73482163231803,45.50222148724226,0.6868653214715829,33.464091259690264,35,0.24786768962568878
1,247,96.16537029248197,47.55485267364736,0.6853874929963041,33.49014683827655,35,0.23966330542840938
1,248,97.7976007538606,47.307204716011995,0.7112860024306303,33.56936222296711,35,0.2544636901051361
1,249,91.71265005676199,45.03547666884324,0.7028891919853593,33.425890571040846,35,0.2575800352953043
1,250,92.94762656481795,40.326517247285224,0.7102648298253625,33.59639765858223,35,0.2975177138084116
1,251,94.04233332641077,42.768455409569384,0.6856862741967326,33.36524036480404,35,0.27163827296790866
1,252,96.15304646660839,46.48666822476898,0.7005185006925068,33.53065509679388,35,0.2535028138707384
1,253,92.10971438235765,41.83949715942942,0.6906093004031859,33.49091010026774,35,0.2771452931392368
1,254,93.25208323108684,44.2666148228261,0.7040185682404506,33.5827341796424,35,0.2663661081190746
1,255,94.81600636409262,45.576961227378064,0.7076247555026518,33.3625626038136,35,0.26074541669937695
1,256,94.33214911169993,47.819141391523026,0.7488860834640959,33.34692088772088,35,0.25947927795711534
1,257,93.14576589315485,43.70996060709117,0.7088122297106252,33.57500443858611,35,0.2721935813276855
1,258,93.53926555322593,43.553024581833746,0.673488033509387,33.46090778584508,35,0.26016922960821903
1,259,91.70765628744502,44.715108467008996,0.7459018307464157,33.49091978962318,35,0.2768281473504945
1,260,93.442739384038,45.501825939620204,0.7289851874805204,33.434025083909084,35,0.267330287529183
1,261,93.43041876498657,44.471506345207814,0.7193797913089321,33.591281037982725,35,0.271180995614237
1,262,94.20825483443939,46.85853669777162,0.7152556926627781,33.529921621041005,35,0.2531927846171594
1,263,93.05700917177148,43.14171233394306,0.7070614868788623,33.5240664088057,35,0.275568766742348
1,264,94.62730778381771,44.960321866758086,0.7667609619417298,33.383037953182516,35,0.2882035910256575
1,265,95.46907372672975,45.59042542049404,0.7310368977732007,33.55015055532044,35,0.2709539601853766
1,266,94.2131439915027,43.87953438018829,0.6972449771303705,33.40077870812425,35,0.2682270306134029
1,267,94.53763461259881,46.33941987311993,0.7405548006657048,33.43414469723187,35,0.26753667071491427
1,268,94.1197330213668,44.9379170824847,0.7601234340406968,33.36346523352149,35,0.28489422120982877
1,269,94.07012658963711,46.197691426304544,0.7411286933670699,33.48434585254156,35,0.2680111807590958
1,270,93.01766294968573,44.98820821609767,0.7219681305560938,33.60644732600673,35,0.26765663701559195
1,271,94.60474139250995,45.332809142974455,0.7221785142795069,33.522669498916315,35,0.2679055749587012
1,272,94.01407010237976,43.29521648630129,0.7256536214456153,33.45581790935035,35,0.28336844488573404
1,273,97.32975246339589,43.278456589617555,0.776433159940939,33.51091463181012,35,0.3091086062037216
1,274,96.58003235371287,46.96879295985755,0.7465667188952635,33.51036139721342,35,0.268731364719214
1,275,94.82876982883475,45.77102088904066,0.7164255117064274,33.50660686839265,35,0.26278194953107636
1,276,93.13541418545785,42.43406966755519,0.7596826785168893,33.51773344302598,35,0.30160315723914366
1,277,92.64138279202487,44.82172684930966,0.756820735711471,33.396000564605494,35,0.28192412610865863
1,278,96.1267144296333,39.692447892929145,0.7470220906623334,33.51065383600302,35,0.3220988302219063
1,279,94.76412383772072,43.27211967260117,0.7375918648782238,33.32447516306996,35,0.28951148917319713
1,280,95.12021510508742,46.32205535323981,0.7387221020045425,33.5575623608404,35,0.26794544710217
1,281,91.81312101953871,44.12970882257768,0.7837326763093267,33.389725080808965,35,0.29619773940194866
1,282,95.85115772233726,44.59582533933206,0.768950257116102,33.61775978301589,35,0.2938653005465053
1,283,95.17163050732154,38.30723750695958,0.7755728732932357,33.25547637363382,35,0.3419392748422238
1,284,92.85435397337828,43.535492763727696,0.7728951761916024,33.66744249425267,35,0.2981375216239146
1,285,93.84271278882507,44.97654444765442,0.7765537740982364,33.33607793232221,35,0.2905807899722511
1,286,94.97557580653478,45.21057975079668,0.7626321067314352,33.38000653708629,35,0.2853244625613306
1,287,94.68870019753436,46.18471142266873,0.7698834129103845,33.5299057037941,35,0.2804534201846218
1,288,94.20174322129466,43.81948449645314,0.7992982361085009,33.56187149844246,35,0.3087043610157686
1,289,94.51476759790106,43.8886883747517,0.8062918033563823,33.4716614573484,35,0.3114726735701432
